dCiso,Time,Age
0.09,451.69,Ordovician
-0.9,451.6,Ordovician
-1.35,451.6,Ordovician
0.32,451.6,Ordovician
0,451.6,Ordovician
-0.27,451.5,Ordovician
0.27,451.5,Ordovician
0.14,451.5,Ordovician
-0.5,451.41,Ordovician
0.41,451.41,Ordovician
0,451.41,Ordovician
-0.72,451.32,Ordovician
-0.22,451.32,Ordovician
-0.22,451.22,Ordovician
0.45,451.22,Ordovician
0.23,451.22,Ordovician
0,451.22,Ordovician
-1.45,451.13,Ordovician
-1.36,451.13,Ordovician
-1.04,451.13,Ordovician
-0.45,451.13,Ordovician
-1.08,451.03,Ordovician
-0.54,451.03,Ordovician
-1.49,450.94,Ordovician
-0.9,450.94,Ordovician
-0.77,450.94,Ordovician
-0.72,450.94,Ordovician
-1.36,450.85,Ordovician
-0.86,450.85,Ordovician
-0.54,450.85,Ordovician
-0.45,450.85,Ordovician
0.09,450.85,Ordovician
-0.77,450.75,Ordovician
-0.18,450.75,Ordovician
0,450.75,Ordovician
0.23,450.75,Ordovician
0.41,450.75,Ordovician
-0.99,450.66,Ordovician
0.14,450.66,Ordovician
0.27,450.66,Ordovician
-1.22,450.56,Ordovician
0.41,450.56,Ordovician
-1.22,450.47,Ordovician
-0.99,450.38,Ordovician
-1.45,450.28,Ordovician
-0.59,450.28,Ordovician
-0.9,450.19,Ordovician
-0.95,450.09,Ordovician
-0.77,450,Ordovician
-1.18,449.91,Ordovician
-0.36,449.91,Ordovician
-0.23,449.91,Ordovician
-0.5,449.81,Ordovician
-0.41,449.81,Ordovician
0.32,449.81,Ordovician
0.22,449.81,Ordovician
-1,449.72,Ordovician
0.77,449.72,Ordovician
0.54,449.72,Ordovician
0.99,449.72,Ordovician
1.31,449.72,Ordovician
0,449.62,Ordovician
0.09,449.62,Ordovician
0.22,449.62,Ordovician
0.32,449.62,Ordovician
0.5,449.62,Ordovician
1.22,449.62,Ordovician
-0.05,449.53,Ordovician
1.13,449.53,Ordovician
1.08,449.44,Ordovician
1.44,449.44,Ordovician
1.17,449.25,Ordovician
0.77,449.15,Ordovician
0.72,449.06,Ordovician
0.77,448.97,Ordovician
0.63,448.78,Ordovician
0.81,448.68,Ordovician
0.67,448.5,Ordovician
0.99,448.4,Ordovician
0.99,448.31,Ordovician
1.17,448.21,Ordovician
1.26,448.12,Ordovician
1.13,448.03,Ordovician
0.95,447.93,Ordovician
1.04,447.84,Ordovician
1.13,447.74,Ordovician
1.17,447.74,Ordovician
1.17,447.55,Ordovician
1.22,447.46,Ordovician
1.08,447.37,Ordovician
1.17,447.27,Ordovician
1.03,447.18,Ordovician
1.22,447.08,Ordovician
1.12,446.99,Ordovician
1.31,446.9,Ordovician
1.31,446.8,Ordovician
1.44,446.61,Ordovician
1.33,446.57,Ordovician
1.49,446.43,Ordovician
1.71,446.43,Ordovician
1.58,446.24,Ordovician
1.71,446.14,Ordovician
1.48,446.05,Ordovician
1.44,445.96,Ordovician
1.26,445.86,Ordovician
1.26,445.67,Ordovician
1.12,445.58,Ordovician
0.76,445.58,Ordovician
0.76,445.39,Ordovician
0.81,445.3,Ordovician
1.48,445.2,Ordovician
1.89,445.2,Ordovician
2.21,445.11,Ordovician
2.3,445.02,Ordovician
3.47,445.02,Ordovician
3.88,444.92,Ordovician
4.6,444.92,Ordovician
4.92,444.83,Ordovician
5.1,444.83,Ordovician
3.52,444.73,Ordovician
3.61,444.73,Ordovician
6.18,444.64,Ordovician
6,444.55,Ordovician
6.77,444.55,Ordovician
6.68,444.45,Ordovician
6.18,444.36,Ordovician
6.59,444.36,Ordovician
5.41,444.26,Ordovician
6,444.26,Ordovician
5.59,444.17,Ordovician
5.59,444.08,Ordovician
5.78,444.08,Ordovician
4.6,443.98,Ordovician
5.28,443.98,Ordovician
3.47,443.89,Ordovician
3.29,443.89,Ordovician
2.57,443.89,Ordovician
2.39,443.79,Ordovician
2.43,443.7,Ordovician
2.61,443.7,Ordovician
2.25,443.61,Ordovician
1.8,443.61,Ordovician
1.48,443.51,Ordovician
1.89,443.51,Ordovician
1.25,443.42,Ordovician
1.03,443.42,Ordovician
0.98,443.32,Ordovician
0.58,443.32,Ordovician
0.49,443.23,Ordovician
0.62,443.13,Ordovician
0.17,443.13,Ordovician
0.69,443.08,Silurian
0.82,443.08,Silurian
0.97,443.08,Silurian
1.17,443.05,Silurian
0.69,443.02,Silurian
0.79,442.98,Silurian
0.89,442.98,Silurian
1.12,442.98,Silurian
0.92,442.95,Silurian
1.17,442.89,Silurian
1.04,442.86,Silurian
1.1,442.79,Silurian
1.25,442.79,Silurian
0.97,442.76,Silurian
0.94,442.73,Silurian
0.15,442.73,Silurian
0.51,442.7,Silurian
0.43,442.7,Silurian
0.69,442.67,Silurian
0.66,442.63,Silurian
0.61,442.63,Silurian
0.56,442.6,Silurian
-0.03,442.57,Silurian
-0.23,442.57,Silurian
0.23,442.54,Silurian
0.18,442.51,Silurian
-0.1,442.48,Silurian
-0.2,442.48,Silurian
-0.48,442.44,Silurian
-0.13,442.41,Silurian
0.13,442.38,Silurian
-0.36,442.35,Silurian
-0.46,442.35,Silurian
-0.23,442.32,Silurian
-0.05,442.29,Silurian
-0.84,442.29,Silurian
-0.48,442.25,Silurian
-0.2,442.22,Silurian
-0.66,442.22,Silurian
-0.59,442.19,Silurian
-0.28,442.16,Silurian
-0.48,442.13,Silurian
-0.61,442.1,Silurian
-0.28,442.03,Silurian
-0.48,442,Silurian
-0.41,442,Silurian
-0.56,442,Silurian
-0.61,441.94,Silurian
-0.69,441.94,Silurian
-0.33,441.9,Silurian
-0.76,441.87,Silurian
-0.66,441.84,Silurian
-0.43,441.81,Silurian
-0.66,441.78,Silurian
-0.51,441.78,Silurian
-0.46,441.78,Silurian
-0.43,441.78,Silurian
-0.23,441.75,Silurian
-0.56,441.71,Silurian
-0.66,441.68,Silurian
-0.94,441.65,Silurian
-0.43,441.62,Silurian
-0.59,441.62,Silurian
-0.33,441.62,Silurian
-0.46,441.56,Silurian
-0.2,441.56,Silurian
-0.84,441.49,Silurian
-0.25,441.49,Silurian
-0.69,441.46,Silurian
-0.31,441.46,Silurian
-0.38,441.43,Silurian
-0.84,441.4,Silurian
-0.31,441.37,Silurian
-0.43,441.37,Silurian
-0.51,441.37,Silurian
-0.41,441.3,Silurian
-0.61,441.27,Silurian
-0.48,441.27,Silurian
-0.15,441.21,Silurian
-0.41,441.17,Silurian
-0.1,441.17,Silurian
0.03,441.17,Silurian
-0.38,441.11,Silurian
-0.2,441.11,Silurian
0.18,441.11,Silurian
-0.03,441.08,Silurian
-0.13,441.05,Silurian
0.18,441.05,Silurian
0.23,441.02,Silurian
-0.46,440.95,Silurian
0.1,440.95,Silurian
-0.05,440.92,Silurian
0.2,440.92,Silurian
0.28,440.86,Silurian
0.36,440.86,Silurian
0.15,440.83,Silurian
0.51,440.79,Silurian
0.61,440.76,Silurian
-0.51,440.73,Silurian
0.64,440.73,Silurian
0,440.7,Silurian
0.41,440.67,Silurian
-0.48,440.63,Silurian
-1.27,440.63,Silurian
-0.23,440.6,Silurian
-0.33,440.57,Silurian
0.18,440.57,Silurian
0.28,440.57,Silurian
1.68,440.51,Silurian
1.78,440.48,Silurian
1.86,440.44,Silurian
1.61,440.44,Silurian
1.91,440.41,Silurian
1.71,440.41,Silurian
1.76,440.38,Silurian
1.96,440.35,Silurian
1.55,440.35,Silurian
1.66,440.32,Silurian
1.55,440.29,Silurian
1.17,440.29,Silurian
0.71,440.29,Silurian
1.38,440.25,Silurian
1.12,440.22,Silurian
0.89,440.22,Silurian
1.63,440.19,Silurian
1.73,440.19,Silurian
1.27,440.19,Silurian
0.87,440.19,Silurian
1.55,440.16,Silurian
1.4,440.13,Silurian
1.15,440.13,Silurian
1.68,440.1,Silurian
1.38,440.1,Silurian
1.27,440.1,Silurian
