Depth comp r [rmcd],Grey
155.86,369.146508
155.87,371.741526
155.88,378.832337
155.89,370.31249
155.9,347.965779
155.91,366.595914
155.92,369.187241
155.93,360.763917
155.94,362.999428
155.95,365.326171
155.96,373.0649
155.97,395.009966
155.98,395.143493
155.99,383.468909
156,376.4713
156.01,387.323891
156.02,368.21113
156.03,379.59116
156.04,367.676672
156.05,368.341944
156.06,363.783565
156.07,359.606734
156.08,353.887035
156.09,336.162837
156.1,335.34534
156.11,343.855249
156.12,357.124539
156.13,330.093006
156.14,321.270215
156.15,314.928601
156.16,322.048738
156.17,320.775058
156.18,320.331934
156.19,327.930777
156.2,299.941421
156.21,301.772355
156.22,297.839822
156.23,296.134881
156.24,301.692354
156.25,302.657383
156.26,305.27167
156.27,294.826783
156.28,299.505787
156.29,307.288788
156.3,312.852
156.31,311.203094
156.32,315.385441
156.33,303.924709
156.34,308.141328
156.35,311.786961
156.36,312.066539
156.37,323.155413
156.38,331.896158
156.39,336.397321
156.4,335.863328
156.41,348.014467
156.42,354.739989
156.43,366.160958
156.44,368.644108
156.45,388.654036
156.46,383.009527
156.47,389.888542
156.48,404.769115
156.49,415.369648
156.5,414.379995
156.51,396.316111
156.52,380.083983
156.53,391.033782
156.54,388.707261
156.55,388.772909
156.56,383.469948
156.57,376.728173
156.58,378.781279
156.59,373.690575
156.6,387.862392
156.61,397.049673
156.62,384.614533
156.63,389.84055
156.64,389.291089
156.65,383.317248
156.66,403.047421
156.67,402.922804
156.68,396.059679
156.69,394.661099
156.7,386.73451
156.71,383.941809
156.72,391.323111
156.73,383.280063
156.74,376.632379
156.75,361.209557
156.76,355.209938
156.77,360.651177
156.78,354.898453
156.79,345.59364
156.8,349.208682
156.81,354.427101
156.82,358.087115
156.83,358.016875
156.84,358.80595
156.85,354.378579
156.86,362.04223
156.87,366.943223
156.88,380.579205
156.89,387.310512
156.9,397.698485
156.91,419.314795
156.92,422.43742
156.93,423.27864
156.94,439.444612
156.95,450.019769
156.96,460.913162
156.97,449.52856
156.98,461.74206
156.99,443.520321
157,425.851229
157.01,425.804546
157.02,422.989179
157.03,416.947917
157.04,424.928426
157.05,409.555376
157.06,402.353536
157.07,399.087384
157.08,405.117058
157.09,417.84408
157.1,400.526988
157.11,364.490328
157.12,378.295013
157.13,373.948123
157.14,368.103154
157.15,362.748432
157.16,362.308476
157.17,353.751531
157.18,360.962804
157.19,359.84725
157.2,343.171491
157.21,357.335193
157.22,353.273122
157.23,350.230046
157.24,341.317025
157.25,338.618528
157.26,324.044209
157.27,331.292887
157.28,329.54272
157.29,312.870926
157.3,310.249391
157.31,300.678185
157.32,302.424506
157.33,306.311329
157.34,298.58235
157.35,305.506755
157.36,313.23174
157.37,320.56339
157.38,322.759302
157.39,340.052265
157.4,350.415694
157.41,360.651114
157.42,372.373476
157.43,384.45455
157.44,393.046231
157.45,409.743016
157.46,417.561035
157.47,411.310263
157.48,407.001475
157.49,417.258547
157.5,410.495089
157.51,415.236885
157.52,423.514518
157.53,415.842214
157.54,407.533477
157.55,413.576713
157.56,406.197573
157.57,402.277993
157.58,408.213316
157.59,401.826551
157.6,402.202834
157.61,393.31538
157.62,382.438578
157.63,372.402013
157.64,378.740049
157.65,368.147332
157.66,361.314022
157.67,357.908045
157.68,359.662722
157.69,350.749645
157.7,340.970762
157.71,330.638361
157.72,322.28953
157.73,311.229398
157.74,307.345647
157.75,303.582014
157.76,298.70894
157.77,298.846921
157.78,294.660412
157.79,293.637281
157.8,291.056609
157.81,284.726981
157.82,285.722574
157.83,285.751403
157.84,283.983998
157.85,281.89261
157.86,286.633675
157.87,286.419964
157.88,274.274556
157.89,277.450214
157.9,286.25695
157.91,286.349988
157.92,288.528631
157.93,287.244911
157.94,289.257354
157.95,297.327708
157.96,296.77704
157.97,346.654305
157.98,351.221106
157.99,356.444119
158,362.292176
158.01,402.480322
158.02,427.082234
158.03,434.56506
158.04,462.838366
158.05,487.759888
158.06,487.821058
158.07,468.170778
158.08,498.181084
158.09,501.468241
158.1,506.128253
158.11,493.063112
158.12,491.426813
158.13,501.715151
158.14,506.022862
158.15,501.018863
158.16,492.323719
158.17,494.504372
158.18,471.791796
158.19,460.213186
158.2,456.217753
158.21,426.995111
158.22,441.29027
158.23,441.434258
158.24,451.38833
158.25,445.457342
158.26,443.891636
158.27,428.735405
158.28,425.464108
158.29,421.820449
158.3,401.985994
158.31,405.764386
158.32,407.345063
158.33,399.272484
158.34,391.757299
158.35,396.735296
158.36,390.190706
158.37,388.144502
158.38,393.886578
158.39,399.129228
158.4,404.546063
158.41,410.914806
158.42,416.32409
158.43,417.184377
158.44,425.829466
158.45,437.139919
158.46,426.205977
158.47,442.652018
158.48,456.012503
158.49,448.854605
158.5,464.153055
158.51,463.315563
158.52,469.999861
158.53,475.120291
158.54,475.827786
158.55,497.335491
158.56,501.330343
158.57,495.302445
158.58,476.349328
158.59,487.722944
158.6,507.732874
158.61,505.986572
158.62,489.841693
158.63,496.187145
158.64,492.373581
158.65,467.812778
158.66,495.740638
158.67,489.880735
158.68,482.637911
158.69,477.586311
158.7,483.136954
158.71,470.718785
158.72,468.995241
158.73,451.979055
158.74,455.347824
158.75,441.481962
158.76,437.901243
158.77,427.122291
158.78,416.654733
158.79,413.668846
158.8,407.921952
158.81,401.732272
158.82,393.214499
158.83,405.478451
158.84,390.660593
158.85,383.293779
158.86,370.663372
158.87,367.107026
158.88,358.246718
158.89,363.463491
158.9,358.828692
158.91,366.627423
158.92,370.355622
158.93,369.671942
158.94,379.722336
158.95,379.725743
158.96,382.198589
158.97,381.838129
158.98,384.410247
158.99,387.68856
159,391.632689
159.01,393.297263
159.02,385.933953
159.03,390.358973
159.04,396.270328
159.05,387.762972
159.06,407.328274
159.07,413.028209
159.08,417.782695
159.09,422.63086
159.1,418.761803
159.11,412.999657
159.12,427.618213
159.13,430.104742
159.14,429.830552
159.15,431.055164
159.16,424.885042
159.17,436.981859
159.18,445.004835
159.19,459.694849
159.2,458.897179
159.21,477.67788
159.22,475.67518
159.23,475.294998
159.24,460.347262
159.25,451.17589
159.26,467.439772
159.27,478.852172
159.28,478.043466
159.29,505.767619
159.3,525.509864
159.31,526.808811
159.32,517.629776
159.33,495.833558
159.34,485.58317
159.35,488.45531
159.36,483.123629
159.37,474.810164
159.38,465.180516
159.39,466.056468
159.4,466.0137
159.41,463.769741
159.42,485.506051
159.43,498.972575
159.44,507.692996
159.45,504.816791
159.46,504.562232
159.47,509.155722
159.48,498.88463
159.49,500.572367
159.5,491.00652
159.51,430.871614
159.52,455.455776
159.53,458.548136
159.54,458.292912
159.55,457.475209
159.56,455.872795
159.57,462.631322
159.58,446.301563
159.59,444.537529
159.6,449.347254
159.61,465.643989
159.62,480.274329
159.63,472.14251
159.64,466.949057
159.65,450.601514
159.66,462.21401
159.67,465.415895
159.68,468.948564
159.69,474.454312
159.7,480.359336
159.71,475.471914
159.72,468.123101
159.73,464.752095
159.74,447.037912
159.75,436.647377
159.76,439.2346
159.77,429.117396
159.78,428.900946
159.79,401.713103
159.8,401.085152
159.81,411.265409
159.82,382.858519
159.83,390.90044
159.84,390.534759
159.85,394.006361
159.86,382.844286
159.87,375.878424
159.88,386.093202
159.89,382.11413
159.9,372.35765
159.91,371.824351
159.92,370.350093
159.93,375.13305
159.94,379.523583
159.95,364.019328
159.96,367.14993
159.97,370.3362
159.98,378.930102
159.99,376.112845
160,373.663901
160.01,380.198951
160.02,382.075243
160.03,365.944542
160.04,364.824468
160.05,389.04
160.06,386.461024
160.07,399.909782
160.08,409.727509
160.09,408.215578
160.1,399.899502
160.11,411.122791
160.12,408.899226
160.13,423.952969
160.14,425.668139
160.15,424.410048
160.16,436.665334
160.17,473.276371
160.18,508.819905
160.19,564.654846
160.2,554.038287
160.21,508.999189
160.22,464.176747
160.23,448.138834
160.24,450.535101
160.25,449.544775
160.26,433.715135
160.27,448.114191
160.28,445.377245
160.29,439.473365
160.3,443.026492
160.31,442.162291
160.32,445.533161
160.33,431.569909
160.34,417.628188
160.35,430.452621
160.36,416.479048
160.37,417.397059
160.38,398.356576
160.39,402.036357
160.4,403.241109
160.41,394.575909
160.42,388.977032
160.43,380.432741
160.44,381.619534
160.45,385.379132
160.46,385.354097
160.47,392.234538
160.48,391.899108
160.49,393.813528
160.5,394.052782
160.51,384.954352
160.52,388.057011
160.53,411.727559
160.54,411.804725
160.55,420.917663
160.56,421.750729
160.57,418.223738
160.58,410.68275
160.59,423.725059
160.6,428.52731
160.61,420.737273
160.62,401.824455
160.63,394.454883
160.64,396.71014
160.65,399.632554
160.66,405.190546
160.67,385.156277
160.68,386.257449
160.69,387.582351
160.7,396.602392
160.71,398.973977
160.72,391.06983
160.73,371.383585
160.74,365.799936
160.75,372.654925
160.76,376.18337
160.77,372.340551
160.78,367.138429
160.79,356.239672
160.8,364.981646
160.81,356.126119
160.82,347.180924
160.83,347.389437
160.84,345.811757
160.85,355.862571
160.86,364.977429
160.87,355.849264
160.88,380.227534
160.89,393.957556
160.9,400.004587
160.91,412.191245
160.92,403.873088
160.93,397.443618
160.94,397.655048
160.95,424.172368
160.96,437.251815
160.97,434.931023
160.98,444.596853
160.99,438.543111
161,446.446266
161.01,414.260524
161.02,450.763737
161.03,453.739712
161.04,456.210006
161.05,447.105477
161.06,442.483038
161.07,448.924606
161.08,440.799804
161.09,437.442797
161.1,417.871766
161.11,407.064108
161.12,379.935923
161.13,379.471347
161.14,384.089843
161.15,384.71213
161.16,394.737408
161.17,359.203396
161.18,357.496777
161.19,349.600257
161.2,350.865574
161.21,340.256484
161.22,331.248262
161.23,332.809546
161.24,333.966161
161.25,330.997253
161.26,330.897958
161.27,325.979335
161.28,324.969755
161.29,333.171176
161.3,332.958907
161.31,341.69184
161.32,345.516511
161.33,351.042265
161.34,348.162682
161.35,345.485407
161.36,347.862441
161.37,350.8183
161.38,354.964005
161.39,368.583174
161.4,356.174663
161.41,391.520075
161.42,406.295905
161.43,420.328545
161.44,413.319494
161.45,418.226638
161.46,409.515198
161.47,428.30604
161.48,413.829137
161.49,417.001574
161.5,402.703585
161.51,382.144035
161.52,389.577128
161.53,400.88026
161.54,382.926747
161.55,389.328698
161.56,389.509822
161.57,377.780874
161.58,372.33848
161.59,374.976906
161.6,368.208602
161.61,353.89678
161.62,359.693924
161.63,343.631373
161.64,345.425258
161.65,346.472896
161.66,334.380015
161.67,338.464139
161.68,329.725295
161.69,333.845507
161.7,321.002233
161.71,317.798865
161.72,329.130467
161.73,321.110838
161.74,310.218473
161.75,304.297288
161.76,308.941398
161.77,325.04081
161.78,325.966448
161.79,328.999036
161.8,358.518502
161.81,360.256616
161.82,367.350135
161.83,367.715134
161.84,370.744091
161.85,364.201122
161.86,370.486125
161.87,372.552812
161.88,376.011844
161.89,378.984027
161.9,381.188231
161.91,373.914657
161.92,370.355224
161.93,358.689416
161.94,362.643436
161.95,359.958093
161.96,373.155999
161.97,377.142785
161.98,385.688358
161.99,373.776167
162,363.783993
162.01,353.777318
162.02,360.229062
162.03,368.639984
162.04,374.698186
162.05,375.702146
162.06,366.966394
162.07,373.479439
162.08,378.977166
162.09,363.915772
162.1,366.1895
162.11,365.895922
162.12,374.471656
162.13,370.580377
162.14,372.228693
162.15,377.248421
162.16,382.009572
162.17,391.196905
162.18,383.442702
162.19,379.677198
162.2,391.301931
162.21,380.84188
162.22,366.131143
162.23,373.094007
162.24,370.002423
162.25,384.086247
162.26,387.767847
162.27,387.450349
162.28,387.294532
162.29,386.314789
162.3,372.780671
162.31,379.595895
162.32,369.685406
162.33,362.242491
162.34,378.226585
162.35,377.925263
162.36,391.870007
162.37,406.303453
162.38,394.861012
162.39,382.353722
162.4,391.286957
162.41,370.153205
162.42,366.247437
162.43,364.987283
162.44,365.869322
162.45,375.597631
162.46,379.756613
162.47,384.321392
162.48,388.688628
162.49,387.495846
162.5,383.758948
162.51,422.422346
162.52,437.427711
162.53,445.366812
162.54,434.498779
162.55,411.561675
162.56,439.948145
162.57,412.796336
162.58,413.925693
162.59,405.632084
162.6,404.605231
162.61,362.497495
162.62,358.504103
162.63,405.211301
162.64,411.561109
162.65,396.924813
162.66,376.161225
162.67,385.910921
162.68,380.693721
162.69,363.263055
162.7,361.341256
162.71,358.696953
162.72,359.572254
162.73,337.233177
162.74,347.938505
162.75,350.710887
162.76,357.560211
162.77,355.469275
162.78,352.774461
162.79,368.297659
162.8,368.045116
162.81,376.557372
162.82,381.297856
162.83,379.31038
162.84,372.632679
162.85,380.687713
162.86,389.498609
162.87,401.153633
162.88,399.708514
162.89,403.882496
162.9,401.331095
162.91,389.708133
162.92,396.163482
162.93,392.60336
162.94,395.731808
162.95,396.612174
162.96,404.039428
162.97,396.416597
162.98,396.778459
162.99,363.820785
163,388.638442
163.01,385.986402
163.02,380.255909
163.03,366.895572
163.04,349.772019
163.05,355.716026
163.06,373.333008
163.07,369.089305
163.08,389.426403
163.09,386.090734
163.1,386.385015
163.11,381.002101
163.12,378.342605
163.13,381.39277
163.14,375.592575
163.15,376.229304
163.16,359.065632
163.17,348.044324
163.18,333.923349
163.19,338.236147
163.2,344.104106
163.21,323.770052
163.22,329.485937
163.23,334.066252
163.24,336.590949
163.25,326.232841
163.26,330.404814
163.27,326.560456
163.28,326.359841
163.29,327.461174
163.3,325.705164
163.31,316.19717
163.32,315.465247
163.33,320.85385
163.34,323.593463
163.35,315.481659
163.36,316.471933
163.37,307.460486
163.38,304.368538
163.39,303.866491
163.4,323.745108
163.41,337.580427
163.42,343.305212
163.43,347.496036
163.44,348.611053
163.45,344.903236
163.46,344.24395
163.47,347.711717
163.48,347.881121
163.49,353.056831
163.5,354.044862
163.51,352.113586
163.52,372.412366
163.53,371.037168
163.54,385.779917
163.55,355.108971
163.56,335.748076
163.57,334.984906
163.58,317.806856
163.59,312.725727
163.6,302.913228
163.61,299.478097
163.62,285.070741
163.63,297.939196
163.64,280.796431
163.65,280.402492
163.66,280.264956
163.67,269.286006
163.68,275.8298
163.69,275.062825
163.7,279.874889
163.71,278.787925
163.72,289.588287
163.73,285.754169
163.74,291.538442
163.75,294.350465
163.76,285.779729
163.77,302.702525
163.78,307.317616
163.79,304.496474
163.8,301.414927
163.81,307.252363
163.82,315.261512
163.83,309.945458
163.84,317.924337
163.85,316.873089
163.86,340.450459
163.87,336.570904
163.88,338.282934
163.89,360.720567
163.9,369.407138
163.91,369.87587
163.92,396.717842
163.93,400.852987
163.94,398.758253
163.95,404.38153
163.96,431.624901
163.97,410.862377
163.98,389.033676
163.99,398.575441
164,401.965926
164.01,406.697906
164.02,392.768622
164.03,364.603676
164.04,381.917459
164.05,395.516205
164.06,387.872223
164.07,385.53631
164.08,388.422193
164.09,401.611544
164.1,397.76978
164.11,401.408617
164.12,398.588287
164.13,378.115761
164.14,383.825064
164.15,341.022207
164.16,322.033935
164.17,317.180535
164.18,304.830106
164.19,298.732662
164.2,301.37272
164.21,307.542754
164.22,292.315651
164.23,289.036123
164.24,301.841574
164.25,287.17775
164.26,286.048388
164.27,297.306705
164.28,312.731531
164.29,330.987252
164.3,343.134334
164.31,354.827613
164.32,354.267338
164.33,370.394471
