"","V1","V2"
"713",-0.880000000000152,424332.229627028
"714",-0.870000000000152,424331.507557026
"715",-0.860000000000152,424330.786073652
"716",-0.850000000000152,424330.065178178
"717",-0.840000000000153,424329.344871463
"718",-0.830000000000153,424328.625153954
"719",-0.820000000000153,424327.906025692
"720",-0.810000000000153,424327.187486312
"721",-0.800000000000153,424326.469535046
"722",-0.790000000000154,424325.752170728
"723",-0.780000000000154,424325.035391793
"724",-0.770000000000154,424324.319197563
"725",-0.760000000000154,424323.603589708
"726",-0.750000000000155,424322.888571228
"727",-0.740000000000155,424322.174145263
"728",-0.730000000000155,424321.460315089
"729",-0.720000000000155,424320.747084115
"730",-0.710000000000155,424320.034455888
"731",-0.700000000000156,424319.322434088
"732",-0.690000000000156,424318.611022524
"733",-0.680000000000156,424317.90022514
"734",-0.670000000000156,424317.190046008
"735",-0.660000000000156,424316.48048933
"736",-0.650000000000157,424315.771559435
"737",-0.640000000000157,424315.063260777
"738",-0.630000000000157,424314.355597938
